dd_synsets,times_synsets,scores
"['cur', 'visionary', 'visionary', 'rite', 'rite', 'karnataka', 'visionary', 'visionary', 'wreath', 'today', 'rite', 'rite', 'visionary', 'pass', 'wreath', 'rite', 'rite', 'rite', 'perform', 'wreath', 'rite', 'today', 'perform', 'today', 'rite', 'rite', 'head', 'perform', 'rite', 'rite', 'head', 'visionary', 'rite', 'perform', 'perform', 'wreath', 'perform', 'rite', 'rite', 'wreath', 'wreath', 'rite', 'rite', 'visionary', 'visionary', 'wreath', 'put', 'rite', 'wreath', 'rite', 'perform', 'perform', 'visionary', 'prime', 'rite', 'perform', 'today', 'perform', 'rite', 'wreath', 'wreath', 'wreath', 'wreath', 'rite', 'perform']","['cur', 'visionary', 'swami', 'patient', 'critical', 'karnataka', 'fan', 'doctor', 'mathematics', 'infection', 'better', 'treatment', 'doctor', 'approach', 'hospital', 'religious', 'difficult', 'channels', 'stay', 'network', 'outside', 'health', 'try', 'operation', 'global', 'variation', 'lung', 'contract', 'ardent', 'slightly', 'duct', 'dainty', 'support', 'make', 'idolize', 'parameter', 'battle', 'first-come-first-serve', 'chief', 'bachelor_of_science', 'news', 'battle', 'highly', 'politician', 'leader', 'check', 'request', 'off', 'religion', 'uniquely', 'see', 'attend', 'supplier', 'battalion', 'entertainment', 'look', 'condition', 'air', 'english', 'offer', 'value', 'television', 'experience', 'ever', 'reach']","[1.0, 1.0, 0.17, 0.94, 0.93, 1.0, 0.2, 0.12, 0.08, 0.1, 0.9, 0.14, 0.12, 0.25, 0.12, 0.34, 0.14, 0.12, 0.25, 0.17, 0.3, 0.09, 0.25, 0.14, 0.95, 0.11, 0.14, 0.14, 0.88, 0.7, 0.17, 0.1, 0.2, 0.33, 0.2, 0.08, 0.25, 0.74, 0.58, 0.08, 0.11, 0.12, 0.72, 0.2, 0.25, 0.08, 0.17, 0.03, 0.1, 0.11, 0.17, 0.25, 0.17, 0.14, 0.17, 0.33, 0.17, 0.11, 0.62, 0.12, 0.08, 0.11, 0.1, 0.57, 0.17]"
"['prima_donna', 'event', 'building', 'embassy', 'curate', 'payer', 'old_age', 'premier', 'premier', 'building', 'function', 'affection', 'event', 'event', 'premier', 'payer', 'payer', 'diaspora', 'premier', 'premier', 'centralize', 'diaspora', 'premier', 'premier', 'civilization', 'premier', 'embassy', 'form', 'event', 'payer', 'indian', 'payer', 'building', 'reflect', 'centralize', 'event', 'procedure', 'building', 'event', 'event', 'premier', 'diaspora', 'premier', 'event', 'act', 'premier', 'event', 'premier', 'premier', 'premier', 'premier', 'building', 'state', 'building', 'premier']","['prima_donna', 'pass', 'universe', 'embassy', 'curate', 'visionary', 'january', 'connect', 'external', 'platform', 'autopsy', 'personal_business', 'scheme', 'channels', 'inaugurate', 'ani', 'berra', 'network', 'late', 'ease', 'centralize', 'government', 'work', 'mauritanian', 'luck', 'enlist', 'consulate', 'gestate', 'event', 'surrogate', 'indian', 'cur', 'sun', 'publish', 'transform', 'subject', 'blessing', 'medium', 'procurement', 'occasions', 'pay', 'diaspora', 'solar', 'roentgen', 'take', 'inaugurate', 'accomplishment', 'transfer', 'directly', 'plan', 'abroad', 'africa', 'state', 'facility', 'religious']","[1.0, 0.12, 0.17, 1.0, 1.0, 0.2, 0.17, 0.33, 0.36, 0.17, 0.17, 0.1, 0.12, 0.2, 0.2, 0.09, 0.14, 0.17, 0.52, 0.25, 1.0, 0.17, 0.33, 0.74, 0.17, 0.2, 0.33, 0.25, 1.0, 0.17, 1.0, 0.12, 0.12, 0.17, 0.33, 0.17, 0.2, 0.2, 0.2, 0.12, 0.2, 1.0, 0.57, 0.11, 0.5, 0.2, 0.25, 0.2, 0.89, 0.25, 0.07, 0.11, 1.0, 0.25, 0.08]"
"['terrorist', 'brush', 'brush', 'force', 'area', 'counterterrorist', 'put', 'security', 'kashmir', 'kill', 'brush', 'counterterrorist', 'cordon', 'counterterrorist', 'police', 'counterterrorist', 'operation', 'rifle', 'kill', 'brush', 'kill', 'counterterrorist', 'kill', 'put', 'kill', 'brush', 'brush', 'counterterrorist', 'district', 'counterterrorist', 'kill', 'brush', 'operation', 'counterterrorist', 'kill', 'kill', 'kill', 'brush', 'rifle', 'kill', 'counterterrorist', 'kill', 'brush', 'believe', 'operation', 'counterterrorist', 'operation', 'brush', 'brush', 'kill', 'security', 'kill', 'kill', 'brush', 'operation', 'brush', 'operation', 'brush', 'counterterrorist', 'brush', 'kill', 'brush', 'counterterrorist']","['terrorist', 'brush', 'attack', 'force', 'area', 'bunker', 'pelt', 'security', 'kashmir', 'report', 'channels', 'rock', 'network', 'shari', 'police', 'tower', 'crossfire', 'clock', 'explode', 'unspecified', 'comb', 'shop', 'rock', 'hole', 'neutralize', 'broken', 'preliminary', 'car', 'district', 'regular', 'postpone', 'motiveless', 'times', 'casualty', 'fall_back', 'damage', 'access', 'profaned', 'rifle', 'conduct', 'local', 'open_fire', 'uniquely', 'see', 'modesty', 'supplier', 'battalion', 'entertainment', 'chink', 'locate', 'injury', 'open_fire', 'air', 'english', 'offer', 'celebration', 'loss', 'value', 'television', 'experience', 'interrupt', 'attack', 'pakistani']","[1.0, 1.0, 0.12, 1.0, 1.0, 0.09, 0.2, 1.0, 1.0, 0.14, 0.12, 0.14, 0.14, 0.11, 1.0, 0.12, 0.1, 0.12, 0.2, 0.92, 0.2, 0.09, 0.2, 0.2, 0.5, 0.83, 0.47, 0.08, 1.0, 0.14, 0.17, 0.65, 0.11, 0.2, 0.25, 0.25, 0.2, 0.31, 1.0, 0.2, 0.1, 0.2, 0.15, 0.2, 0.12, 0.2, 0.11, 0.12, 0.12, 0.2, 0.14, 0.2, 0.11, 0.99, 0.12, 0.12, 0.11, 0.08, 0.09, 0.1, 0.2, 0.12, 0.2]"
"['appointment', 'director', 'choice', 'leader', 'cause', 'supplication', 'committee', 'interim', 'challenge', 'part', 'choice', 'interim', 'part', 'justice', 'hear', 'choose', 'interim', 'recuse', 'choice', 'justice', 'leader', 'prime', 'interim', 'choice', 'prime', 'interim', 'director', 'interim', 'choose', 'court', 'choice', 'interim', 'interim', 'interim', 'interim', 'part', 'choice', 'interim', 'interim', 'director', 'leader', 'interim', 'leader', 'part', 'choice', 'director', 'cause', 'party', 'committee', 'interim', 'common', 'cause', 'director', 'director', 'part', 'part', 'bench', 'director', 'interim', 'part', 'interim', 'choice', 'state', 'judge']","['appointment', 'director', 'choice', 'head', 'turn', 'supplication', 'committee', 'interim', 'challenge', 'request', 'channels', 'appoint', 'network', 'corruptness', 'hear', 'choose', 'post', 'recuse', 'feud', 'justice', 'successor', 'decigram', 'dwell', 'cancellation', 'volt', 'follow', 'particular', 'replace', 'pick', 'court', 'constitution', 'suppose', 'transfer', 'act', 'accuse', 'rule', 'misdemeanor', 'coerce', 'vacate', 'uniquely', 'advocate', 'see', 'supplier', 'battalion', 'entertainment', 'direct', 'chink', 'bollywood', 'agency', 'air', 'common', 'cause', 'last', 'english', 'offer', 'value', 'television', 'illegal', 'urge', 'experience', 'leave', 'contact', 'state', 'military_officer']","[1.0, 1.0, 1.0, 0.11, 0.14, 1.0, 1.0, 1.0, 1.0, 0.17, 0.17, 0.14, 0.17, 0.12, 1.0, 1.0, 0.17, 1.0, 0.17, 1.0, 0.25, 0.14, 0.25, 0.17, 0.14, 0.25, 0.18, 0.17, 0.5, 1.0, 0.17, 0.17, 0.2, 0.33, 0.25, 0.11, 0.12, 0.2, 0.17, 0.12, 0.33, 0.17, 0.2, 0.14, 0.17, 0.69, 0.17, 0.14, 0.33, 0.11, 1.0, 1.0, 0.4, 0.81, 0.17, 0.09, 0.11, 0.67, 0.1, 0.12, 0.33, 0.25, 1.0, 0.2]"
"['prima_donna', 'prima_donna', 'identity', 'guest', 'identity', 'universe', 'identity', 'guest', 'tomorrow', 'external', 'success', 'external', 'personal_business', 'prima_donna', 'curate', 'young_person', 'young_person', 'try', 'young_person', 'narrative', 'prima_donna', 'state', 'research', 'narrative', 'state', 'zealand', 'prima_donna', 'universe', 'education', 'prima_donna', 'young_person', 'identity', 'external', 'corporation', 'success', 'prima_donna', 'external', 'young_person', 'prima_donna', 'success', 'narrative', 'prima_donna', 'narrative', 'young_person', 'external', 'try', 'prima_donna', 'external', 'prima_donna', 'prima_donna', 'external', 'beginning', 'vote', 'sport']","['prima_donna', 'mauritanian', 'diaspora', 'guest', 'convention', 'tent', 'roots', 'guest', 'day', 'parade', 'event', 'observe', 'personal_business', 'indian', 'curate', 'young_person', 'indian', 'take', 'member', 'session', 'dramatically', 'state', 'autopsy', 'negotiation', 'city', 'zealand', 'fresh', 'indus', 'clasp', 'first', 'civilization', 'parliament', 'external', 'family', 'percept', 'younger', 'reason', 'delegate', 'plenary', 'feature', 'cordial_reception', 'specially', 'statement', 'participant', 'supply', 'host', 'premier', 'exchange', 'premier', 'oversea', 'visit', 'home', 'choose', 'sport']","[1.0, 0.72, 0.12, 1.0, 0.11, 0.14, 0.17, 1.0, 0.5, 0.17, 0.33, 0.33, 1.0, 0.47, 1.0, 1.0, 0.2, 0.33, 0.17, 0.12, 0.95, 1.0, 0.25, 0.14, 0.25, 1.0, 0.57, 0.25, 0.2, 0.38, 0.11, 0.1, 1.0, 0.14, 0.12, 0.28, 0.25, 0.14, 0.36, 0.1, 0.17, 0.46, 0.33, 0.17, 0.2, 0.17, 0.01, 0.25, 0.41, 0.51, 0.17, 0.17, 0.5, 1.0]"
"['secretary', 'strength', 'expansive', 'expansive', 'kolkata', 'expansive', 'secretary', 'resistance', 'random-access_memory', 'rest', 'rest', 'people', 'expansive', 'random-access_memory', 'secretary', 'party', 'expansive', 'rest', 'rest', 'party', 'expansive', 'alliance', 'expansive', 'strength', 'secretary', 'strength', 'party', 'kolkata', 'expansive', 'expansive', 'random-access_memory', 'resistance', 'strength', 'random-access_memory', 'expansive', 'people', 'random-access_memory', 'secretary', 'secretary', 'thousand', 'random-access_memory', 'secretary', 'rest', 'state', 'random-access_memory', 'expansive', 'random-access_memory', 'people', 'expansive', 'random-access_memory', 'expansive', 'expansive', 'secretary', 'people', 'show', 'party', 'rest', 'rest', 'expansive', 'random-access_memory', 'random-access_memory', 'party', 'expansive', 'people', 'random-access_memory', 'people', 'people', 'people', 'random-access_memory', 'people', 'kolkata', 'people', 'secretary', 'rest']","['governor', 'patriotism', 'oppose', 'enforce', 'kashmir', 'try', 'malik', 'move', 'random-access_memory', 'order', 'channels', 'network', 'politicize', 'chauvinistic', 'hitler', 'dictatorship', 'interpret', 'flicker', 'disobedience', 'government', 'add', 'parity', 'enforce', 'patriotism', 'engineer', 'delinquency', 'party', 'north_carolina', 'enforce', 'approach', 'compulsory', 'resistance', 'power', 'instruction_manual', 'react', 'function', 'unconstitutional', 'separatist', 'employee', 'one', 'unfortunate', 'politician', 'failure', 'state', 'whole', 'warn', 'imposed', 'day', 'row', 'uniquely', 'term', 'see', 'supplier', 'battalion', 'entertainment', 'staff', 'order', 'duty', 'necessitate', 'certain', 'independent', 'bollywood', 'air', 'peoples', 'english', 'offer', 'valley', 'value', 'television', 'experience', 'side', 'democracy', 'military_officer', 'administration']","[0.2, 0.14, 0.11, 0.2, 0.17, 0.25, 0.25, 0.2, 1.0, 0.17, 0.17, 0.25, 0.25, 0.74, 0.14, 0.17, 0.25, 0.14, 0.14, 0.25, 0.17, 0.12, 0.2, 0.14, 0.2, 0.12, 1.0, 0.14, 0.2, 0.2, 0.34, 1.0, 0.2, 0.06, 0.25, 0.17, 0.42, 0.17, 0.17, 0.2, 0.51, 0.25, 0.2, 1.0, 0.84, 0.14, 0.41, 0.17, 0.14, 0.64, 0.17, 0.17, 0.14, 0.14, 0.5, 0.25, 0.17, 0.17, 0.33, 0.67, 0.0, 0.14, 0.11, 0.5, 0.51, 0.17, 0.11, 0.09, 0.1, 0.12, 0.11, 0.11, 0.12, 0.14]"
"['development', 'partially', 'temp', 'temp', 'partially', 'partially', 'temp', 'minute', 'partially', 'temp', 'minute', 'partially', 'temp', 'today', 'temp', 'partially', 'temp', 'temp', 'partially', 'boom', 'temp', 'today', 'temp', 'boom', 'partially', 'temp', 'temp', 'boom', 'temp', 'partially', 'temp', 'temp', 'temp', 'partially', 'possibility', 'partially', 'temp', 'minute', 'temp', 'partially', 'temp', 'minute', 'minute', 'temp', 'minute', 'possibility', 'temp', 'temp', 'temp', 'temp', 'partially', 'temp', 'temp', 'temp', 'minute', 'temp', 'partially', 'partially', 'minute', 'possibility', 'boom', 'partially', 'temp', 'partially', 'temp']","['resistance', 'fear', 'forge', 'curate', 'travel', 'state', 'bank', 'form', 'mislead', 'isle', 'indie', 'connive', 'barbuda', 'corruptness', 'technocrat', 'surrender', 'campus', 'west', 'expose', 'undertaking', 'antisocial', 'force', 'ward', 'success', 'spare', 'academic', 'home', 'requirement', 'jewelry_maker', 'assert', 'adjacent', 'official', 'fleeting', 'try', 'skill', 'publish', 'afraid', 'subject', 'teacher', 'ramify', 'moral', 'institution', 'class', 'cardinal', 'government', 'letters', 'menace', 'flagship', 'approximately', 'popular', 'praise', 'paramilitary', 'bogus', 'educational', 'roentgen', 'industrial', 'estimate', 'attack', 'police', 'values', 'contribution', 'charge', 'banks', 'put', 'certain']","[0.17, 0.25, 0.08, 0.14, 0.33, 0.25, 0.11, 0.11, 0.25, 0.11, 0.09, 0.12, 0.11, 0.11, 0.2, 0.25, 0.08, 0.12, 0.17, 0.11, 0.14, 0.12, 0.25, 0.2, 0.25, 0.55, 0.08, 0.11, 0.17, 0.25, 0.28, 0.25, 0.1, 0.25, 0.14, 0.11, 0.68, 0.14, 0.14, 0.14, 0.05, 0.12, 0.14, 0.46, 0.11, 0.09, 0.17, 0.11, 1.0, 0.09, 0.17, 0.71, 0.81, 0.87, 0.12, 0.38, 0.17, 0.25, 0.11, 0.25, 0.11, 0.2, 0.14, 0.25, 0.97]"
"['beginning', 'event', 'event', 'seminal', 'share', 'prima_donna', 'diaspora', 'event', 'coevals', 'head', 'preparation', 'participate', 'curate', 'seminal', 'prima_donna', 'prima_donna', 'diaspora', 'prima_donna', 'swing', 'prima_donna', 'subject', 'seminal', 'event', 'seminal', 'prima_donna', 'participate', 'seminal', 'expert', 'tons', 'diaspora', 'preparation', 'day', 'event', 'subject', 'seminal', 'seminal', 'prima_donna', 'diaspora', 'participate', 'seminal', 'prima_donna', 'subject', 'prima_donna', 'penetration', 'ghat', 'seminal', 'penetration', 'delhi', 'seminal', 'event', 'participate', 'prima_donna', 'swing', 'diaspora', 'event', 'coevals', 'opportunity', 'prima_donna', 'prima_donna', 'expert', 'prima_donna', 'prima_donna', 'prima_donna', 'seminal', 'function', 'swing', 'seminal', 'seminal', 'january']","['punjab', 'contest', 'election', 'captain', 'seating', 'entirely', 'party', 'channels', 'network', 'head', 'arrogance', 'ally', 'curate', 'feed', 'disquieted', 'visible', 'state', 'bigger', 'divide', 'informal', 'promise', 'command', 'defeat', 'state', 'uniquely', 'talk', 'see', 'supplier', 'battalion', 'administration', 'entertainment', 'dekaliter', 'chink', 'statement', 'dismiss', 'assert', 'earlier', 'bollywood', 'air', 'work', 'english', 'offer', 'concluding', 'value', 'television', 'please', 'experience', 'town', 'fail', 'contact', 'address', 'available', 'interest', 'rally', 'question', 'class', 'presence', 'recently', 'complete', 'person', 'entire', 'recent', 'best', 'lead', 'service', 'manner', 'desire', 'guarantee', 'calendar_month']","[0.17, 0.33, 0.25, 0.14, 0.14, 0.51, 0.2, 0.2, 0.2, 1.0, 0.12, 0.2, 1.0, 0.17, 0.75, 0.82, 0.14, 0.17, 0.17, 0.31, 0.25, 0.2, 0.25, 0.25, 0.48, 0.2, 0.17, 0.2, 0.33, 0.33, 0.25, 0.12, 0.25, 0.33, 0.17, 0.25, 0.31, 0.11, 0.12, 0.33, 0.96, 0.33, 0.37, 0.11, 0.11, 0.25, 0.17, 0.25, 0.33, 0.2, 0.2, 0.74, 0.12, 0.2, 0.17, 0.2, 0.25, 0.79, 0.36, 0.5, 0.42, 0.18, 0.42, 0.33, 0.25, 0.17, 0.33, 0.33, 0.33]"
"['defense_mechanism', 'let', 'function', 'corridor', 'purchase', 'block', 'defense_mechanism', 'block', 'purchase', 'state', 'curate', 'function', 'block', 'let', 'defense_mechanism', 'let', 'defense_mechanism', 'block', 'purchase', 'defense_mechanism', 'purchase', 'purchase', 'let', 'remark', 'delhi', 'let', 'function', 'curate', 'defense_mechanism', 'let', 'defense_mechanism', 'purchase', 'let', 'block', 'defense_mechanism', 'purchase', 'delhi', 'let', 'remark', 'let', 'defense_mechanism', 'let', 'curate', 'function', 'purchase', 'function', 'let', 'let', 'function', 'address', 'defense_mechanism', 'remark', 'defense_mechanism', 'block', 'remark', 'let', 'let', 'defense_mechanism', 'defense_mechanism', 'defense_mechanism', 'let', 'defense_mechanism', 'defense_mechanism', 'function', 'remark', 'let']","['defense_mechanism', 'rake', 'congress', 'corridor', 'chop', 'block', 'issue', 'aircraft', 'channels', 'state', 'curate', 'network', 'worm', 'sophisticate', 'bloody', 'let', 'good', 'tape', 'disservice', 'air', 'sabotage', 'purchase', 'wish', 'clarification', 'south', 'love', 'force', 'jobber', 'issue', 'know', 'purpose', 'procurement', 'attack', 'jet', 'real', 'occupation', 'goa', 'add', 'remark', 'raise', 'uniquely', 'see', 'supplier', 'battalion', 'entertainment', 'budget', 'open', 'name', 'bollywood', 'air', 'english', 'offer', 'value', 'television', 'claim', 'please', 'experience', 'fact', 'chief', 'head', 'raise', 'available', 'great', 'class', 'session', 'give']","[1.0, 0.25, 0.1, 1.0, 0.12, 1.0, 0.2, 0.14, 0.14, 1.0, 1.0, 0.14, 0.12, 0.14, 0.29, 1.0, 0.88, 0.25, 0.12, 0.11, 0.1, 1.0, 0.25, 0.2, 0.17, 0.33, 0.11, 0.1, 0.2, 0.33, 0.17, 0.33, 0.25, 0.1, 0.23, 0.17, 0.17, 0.17, 1.0, 0.2, 0.44, 0.17, 0.12, 0.12, 0.14, 0.09, 0.33, 0.2, 0.08, 0.17, 0.71, 0.25, 0.11, 0.14, 0.2, 0.25, 0.2, 0.2, 0.54, 0.1, 0.2, 0.07, 0.06, 0.14, 0.11, 0.33]"
"['world', 'artifact', 'indian', 'manner', 'development', 'indian', 'artifact', 'function', 'complex', 'artifact', 'film', 'indian', 'indian', 'artifact', 'hike', 'indian', 'artifact', 'indian', 'government', 'artifact', 'punishment', 'film', 'artwork', 'perpetrate', 'building', 'film', 'state', 'artifact', 'state', 'state', 'journey', 'indian', 'perpetrate', 'film', 'film', 'ease', 'century', 'spread', 'film', 'punishment', 'artifact', 'artifact', 'ease', 'indian', 'inaugurate', 'punishment', 'mumbai', 'act', 'indian', 'spread', 'film', 'century', 'indian', 'visitor', 'century', 'function', 'act', 'indian', 'manner', 'spread', 'world', 'business', 'industry', 'indian', 'punishment']","['vajra', 'mortar', 'armor', 'sector', 'defense_mechanism', 'propel', 'system', 'contribution', 'complex', 'tank', 'significant', 'check', 'construct', 'system', 'hike', 'protect', 'facility', 'induct', 'army', 'vehicle', 'channels', 'private', 'network', 'take', 'building', 'entire', 'board', 'mortar', 'team', 'state', 'pursuit', 'indian', 'endeavor', 'valuable', 'glad', 'privilege', 'millimeter', 'factor', 'korean', 'parade', 'gun', 'gun', 'capability', 'gap', 'inaugurate', 'collaboration', 'india', 'contract', 'support', 'tweet', 'uniquely', 'decade', 'see', 'supplier', 'battalion', 'entertainment', 'play', 'originate', 'scope', 'chink', 'kind', 'firm', 'bollywood', 'complete', 'broadcast_medium']","[0.12, 0.12, 0.14, 0.14, 0.2, 0.25, 0.33, 0.17, 1.0, 0.17, 0.6, 0.25, 0.25, 0.33, 1.0, 0.2, 0.5, 0.25, 0.17, 0.25, 0.14, 0.56, 0.14, 0.33, 1.0, 0.55, 0.17, 0.12, 0.25, 1.0, 0.25, 1.0, 0.25, 0.79, 0.1, 0.2, 0.11, 0.12, 0.7, 0.2, 0.17, 0.17, 0.25, 0.25, 1.0, 0.2, 0.14, 0.25, 0.33, 0.14, 0.79, 0.33, 0.17, 0.17, 0.14, 0.17, 0.17, 0.25, 0.2, 0.17, 0.14, 0.5, 0.33, 0.2, 0.12]"
"['woman', 'military', 'force', 'force', 'induct', 'representation', 'defense_mechanism', 'army', 'function', 'rate', 'soldier', 'decision', 'case', 'arm', 'military', 'finally', 'entire', 'military', 'force', 'manner', 'war', 'signal', 'military', 'military', 'camp', 'force', 'patrol', 'constitution', 'signal', 'military', 'military', 'force', 'technology', 'curate', 'rank', 'signal', 'military', 'war', 'representation', 'time', 'state', 'signal', 'rule', 'include', 'military', 'military', 'rate', 'woman', 'signal', 'logistics', 'military', 'state', 'case', 'military', 'legal', 'military', 'force', 'military', 'military', 'military', 'military', 'military', 'military', 'rule', 'camp', 'representation', 'motion', 'state', 'medical', 'military', 'logistics', 'case', 'signal']","['woman', 'military', 'corps', 'police', 'induct', 'representation', 'defense_mechanism', 'army', 'function', 'rate', 'jawan', 'decision', 'initiation', 'arm', 'historic', 'finally', 'entire', 'unclutter', 'force', 'manner', 'channels', 'network', 'take', 'chalk', 'camp', 'work_force', 'guard', 'constitution', 'signal', 'consequently', 'unclutter', 'branch', 'technology', 'curate', 'rank', 'news', 'mention', 'combat', 'plan', 'time', 'state', 'entry', 'rule', 'include', 'aim', 'uniquely', 'see', 'supplier', 'battalion', 'entertainment', 'first', 'answer', 'chink', 'exist', 'legal', 'certain', 'bollywood', 'get_down', 'air', 'representational', 'english', 'write', 'offer', 'value', 'television', 'experience', 'contact', 'note', 'medical', 'available', 'education', 'tweet', 'class']","[1.0, 1.0, 0.17, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.14, 1.0, 0.25, 1.0, 1.0, 0.25, 1.0, 1.0, 0.14, 0.17, 0.25, 0.14, 1.0, 0.5, 0.5, 1.0, 1.0, 0.11, 0.25, 0.17, 1.0, 1.0, 1.0, 0.2, 0.17, 0.25, 0.25, 1.0, 1.0, 0.14, 1.0, 1.0, 0.17, 0.83, 0.25, 0.17, 0.14, 0.2, 0.51, 0.5, 0.25, 0.33, 1.0, 0.95, 0.14, 0.33, 0.11, 0.3, 0.37, 0.2, 0.17, 0.2, 0.09, 0.25, 0.2, 0.5, 1.0, 0.87, 0.25, 0.2, 0.17]"
"['leadership', 'vibrant', 'trade', 'universe', 'acme', 'toilet', 'vibrant', 'universe', 'global', 'edition', 'inaugurate', 'discussion', 'vibrant', 'ecosystem', 'business', 'acme', 'toilet', 'leadership', 'worker', 'galaxy', 'acme', 'acme', 'video', 'leadership', 'universe', 'relationship', 'inaugurate', 'acme', 'acme', 'acme', 'leadership', 'acme', 'acme', 'acme', 'organization', 'upgrade', 'acme', 'vibrant', 'acme', 'acme', 'prime', 'leadership', 'acme', 'vibrant', 'leadership', 'trust', 'business', 'vibrant', 'participate', 'acme', 'subject', 'religion', 'universe', 'religion', 'leadership', 'inaugurate', 'curate', 'acme', 'universe', 'acme', 'galaxy', 'acme', 'business', 'acme', 'acme', 'acme', 'vibrant', 'leadership', 'trust']","['show', 'vibrant', 'trade', 'merchandise', 'acme', 'pavilion', 'expose', 'earth', 'global', 'edition', 'inaugurate', 'channels', 'organize', 'network', 'manufacturer', 'sixteen', 'pavilion', 'event', 'buyer', 'class', 'african', 'ninth', 'display', 'exhibition', 'medium', 'part', 'inaugurate', 'abroad', 'chiefly', 'industrial', 'time', 'domestic', 'uniquely', 'separate', 'deputation', 'see', 'modesty', 'attend', 'small', 'sector', 'battalion', 'entertainment', 'first', 'originate', 'chink', 'benefit', 'bollywood', 'keep', 'air', 'english', 'offer', 'value', 'television', 'experience', 'contact', 'inaugurate', 'curate', 'available', 'land', 'open', 'class', 'sector', 'business', 'complete', 'premier', 'best', 'lead', 'service', 'capital']","[0.2, 1.0, 1.0, 0.17, 1.0, 0.14, 0.25, 0.17, 1.0, 1.0, 1.0, 0.25, 0.17, 0.33, 0.5, 0.66, 0.14, 0.25, 0.17, 0.33, 0.06, 0.52, 0.25, 0.14, 0.17, 0.33, 1.0, 0.59, 0.85, 0.61, 0.14, 0.92, 0.7, 0.87, 0.5, 0.2, 0.12, 0.25, 0.85, 0.12, 0.14, 0.25, 0.24, 0.25, 0.14, 0.12, 0.17, 0.33, 0.12, 0.55, 0.33, 0.12, 0.11, 0.2, 0.17, 1.0, 1.0, 0.22, 0.2, 0.57, 0.33, 0.12, 1.0, 0.03, 0.25, 0.46, 0.33, 0.25, 0.2]"
